"Barbarian",,,,,,,,,,,,,,,,,,
,"attack","false",1,187,"skeleton_balloon_red_run1_1","false","true",100,"sc/characters_air.sc",,,,,,,,,
,,"false",5,187,"skeleton_balloon_red_run1_1","false","true",100,"sc/characters_air.sc",,,,,,,,,
,"celebrate","false",4,,"skeleton_balloon_red_run1_1","false","true",100,"sc/characters_air.sc",,,,,,,,,
,,"false",1,,"skeleton_balloon_red_run1_1","false","true",100,"sc/characters_air.sc",,,,,,,,,
,"die","false",1,,"skeleton_balloon_red_run1_1","false","true",1,"sc/characters_air.sc",,,,,,,,,
"SiegeMachine_Balloon_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","false",,,"balloon1_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"idle","false",1,,"balloon1_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",1,,"balloon1_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"attack","false",1,34,"balloon1_attack1","false","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",5,34,"balloon1_attack1","false","true",150,"sc/characters_air.sc",,,,,,,,,
,"celebrate","false",4,,"balloon1_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",1,,"balloon1_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"die","false",1,,"balloon1_die1","false","true",150,"sc/characters_air.sc",,,,,,,,,
"SiegeMachine_Balloon_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","false",,,"balloon2_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"idle","false",1,,"balloon2_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",1,,"balloon2_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"attack","false",1,34,"balloon2_attack1","false","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",5,34,"balloon2_attack1","false","true",150,"sc/characters_air.sc",,,,,,,,,
,"celebrate","false",4,,"balloon2_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",1,,"balloon2_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"die","false",1,,"balloon2_die1","false","true",150,"sc/characters_air.sc",,,,,,,,,
"SiegeMachine_Balloon_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","false",,,"balloon3_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"idle","false",1,,"balloon3_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",1,,"balloon3_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"attack","false",1,34,"balloon3_attack1","false","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",5,34,"balloon3_attack1","false","true",150,"sc/characters_air.sc",,,,,,,,,
,"celebrate","false",4,,"balloon3_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,,"false",1,,"balloon3_idle1","true","true",150,"sc/characters_air.sc",,,,,,,,,
,"die","false",1,,"balloon3_die1","false","true",150,"sc/characters_air.sc",,,,,,,,,
"Axecutioner",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,,
,"walk","true",,,"axe_man_run1","true","true",120,,,,,,,,,,
,"idle","true",10,,"axe_man_idle1","true","true",120,,,,,,,,,,
,,"true",2,,"axe_man_idle1","true","true",120,,,,,,,,,,
,"attack","true",1,33,"axe_man_attack1","false","true",120,,,,,,,,,,
,,"true",1,33,"axe_man_attack1","false","true",120,,,,,,,,,,
,"celebrate","true",1,,"axe_man_idle1","true","true",120,,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",120,,,,,,,,,,
,"spawn","true",1,,"axe_man_idle1","true","true",120,,,,,,,,,,
"IceGolem_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,,
,"walk","true",,,"ice_golem_lvl1_walk1","true","true",100,,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl1_idle1","true","true",100,,,,,,,,,,
,,"true",2,,"ice_golem_lvl1_idle1","true","true",100,,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl1_attack1","false","true",100,,,,,,,,,,
,,"true",1,14,"ice_golem_lvl1_attack2","false","true",100,,,,,,,,,,
,,"true",1,19,"ice_golem_lvl1_attack1","false","true",100,,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl1_idle1","true","true",100,,,,,,,,,,
,,"true",1,,"ice_golem_lvl1_idle1","true","true",100,,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",100,,,,,,,,,,
"IceGolem_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,,
,"walk","true",,,"ice_golem_lvl1_walk1","true","true",110,,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl1_idle1","true","true",110,,,,,,,,,,
,,"true",2,,"ice_golem_lvl1_idle1","true","true",110,,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl1_attack1","false","true",110,,,,,,,,,,
,,"true",1,14,"ice_golem_lvl1_attack2","false","true",110,,,,,,,,,,
,,"true",1,19,"ice_golem_lvl1_attack1","false","true",110,,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl1_idle1","true","true",110,,,,,,,,,,
,,"true",1,,"ice_golem_lvl1_idle1","true","true",110,,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",110,,,,,,,,,,
"IceGolem_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,,
,"walk","true",,,"ice_golem_lvl2_walk1","true","true",115,,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,,
,,"true",2,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl2_attack1","false","true",115,,,,,,,,,,
,,"true",1,14,"ice_golem_lvl2_attack2","false","true",115,,,,,,,,,,
,,"true",1,19,"ice_golem_lvl2_attack1","false","true",115,,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,,
,,"true",1,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",115,,,,,,,,,,
"IceGolem_lvl4",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,,
,"walk","true",,,"ice_golem_lvl2_walk1","true","true",115,,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,,
,,"true",2,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl2_attack1","false","true",115,,,,,,,,,,
,,"true",1,14,"ice_golem_lvl2_attack2","false","true",115,,,,,,,,,,
,,"true",1,19,"ice_golem_lvl2_attack1","false","true",115,,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,,
,,"true",1,,"ice_golem_lvl2_idle1","true","true",115,,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",115,,,,,,,,,,
"IceGolem_lvl5",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,,
,"walk","true",,,"ice_golem_lvl3_walk1","true","true",115,,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl3_idle1","true","true",115,,,,,,,,,,
,,"true",2,,"ice_golem_lvl3_idle1","true","true",115,,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl3_attack1","false","true",115,,,,,,,,,,
,,"true",1,14,"ice_golem_lvl3_attack2","false","true",115,,,,,,,,,,
,,"true",1,19,"ice_golem_lvl3_attack1","false","true",115,,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl3_idle1","true","true",115,,,,,,,,,,
,,"true",1,,"ice_golem_lvl3_idle1","true","true",115,,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",115,,,,,,,,,,
"IceGolem_lvl6",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,,
,"walk","true",,,"ice_golem_lvl4_walk1","true","true",115,,,,,,,,,,
,"idle","true",10,,"ice_golem_lvl4_idle1","true","true",115,,,,,,,,,,
,,"true",2,,"ice_golem_lvl4_idle1","true","true",115,,,,,,,,,,
,"attack","true",1,19,"ice_golem_lvl4_attack1","false","true",115,,,,,,,,,,
,,"true",1,14,"ice_golem_lvl4_attack2","false","true",115,,,,,,,,,,
,,"true",1,19,"ice_golem_lvl4_attack1","false","true",115,,,,,,,,,,
,"celebrate","true",4,,"ice_golem_lvl4_idle1","true","true",115,,,,,,,,,,
,,"true",1,,"ice_golem_lvl4_idle1","true","true",115,,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",115,,,,,,,,,,
"SiegeMachine_Bowler_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
,"walk","false",,,"Siege_Machine_Bowler1_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"idle","false",1,,"Siege_Machine_Bowler1_hover1","true","true",,,"sc/characters_air.sc",,,,,,,,
,,"false",1,,"Siege_Machine_Bowler1_hover1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"attack","false",1,10,"Siege_Machine_Bowler1_attack1_1","false","true",,,"sc/characters_air.sc",,,,,,,,
,"celebrate","false",4,,"Siege_Machine_Bowler1_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,,"false",1,,"Siege_Machine_Bowler1_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"die","false",1,,"Siege_Machine_Bowler1_die","false","true",,,"sc/characters_air.sc",,,,,,,,
,"parked","false",1,,"Siege_Machine_Bowler1_hover1","true","true",60,100,"sc/characters_air.sc",,,,,,,,
"SiegeMachine_Bowler_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
,"walk","false",,,"Siege_Machine_Bowler2_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"idle","false",1,,"Siege_Machine_Bowler2_hover1","true","true",,,"sc/characters_air.sc",,,,,,,,
,,"false",1,,"Siege_Machine_Bowler2_hover1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"attack","false",1,10,"Siege_Machine_Bowler2_attack1_1","false","true",,,"sc/characters_air.sc",,,,,,,,
,"celebrate","false",4,,"Siege_Machine_Bowler2_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,,"false",1,,"Siege_Machine_Bowler2_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"die","false",1,,"Siege_Machine_Bowler2_die","false","true",,,"sc/characters_air.sc",,,,,,,,
,"parked","false",1,,"Siege_Machine_Bowler2_hover1","true","true",60,100,"sc/characters_air.sc",,,,,,,,
"SiegeMachine_Bowler_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
,"walk","false",,,"Siege_Machine_Bowler3_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"idle","false",1,,"Siege_Machine_Bowler3_hover1","true","true",,,"sc/characters_air.sc",,,,,,,,
,,"false",1,,"Siege_Machine_Bowler3_hover1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"attack","false",1,10,"Siege_Machine_Bowler3_attack1_1","false","true",,,"sc/characters_air.sc",,,,,,,,
,"celebrate","false",4,,"Siege_Machine_Bowler3_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,,"false",1,,"Siege_Machine_Bowler3_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"die","false",1,,"Siege_Machine_Bowler3_die","false","true",,,"sc/characters_air.sc",,,,,,,,
,"parked","false",1,,"Siege_Machine_Bowler3_hover1","true","true",60,100,"sc/characters_air.sc",,,,,,,,
"SiegeMachine_Bowler_lvl4",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
,"walk","false",,,"Siege_Machine_Bowler4_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"idle","false",1,,"Siege_Machine_Bowler4_hover1","true","true",,,"sc/characters_air.sc",,,,,,,,
,,"false",1,,"Siege_Machine_Bowler4_hover1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"attack","false",1,10,"Siege_Machine_Bowler4_attack1_1","false","true",,,"sc/characters_air.sc",,,,,,,,
,"celebrate","false",4,,"Siege_Machine_Bowler4_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,,"false",1,,"Siege_Machine_Bowler4_run1_1","true","true",,,"sc/characters_air.sc",,,,,,,,
,"die","false",1,,"Siege_Machine_Bowler4_die","false","true",,,"sc/characters_air.sc",,,,,,,,
,"parked","false",1,,"Siege_Machine_Bowler4_hover1","true","true",60,100,"sc/characters_air.sc",,,,,,,,
"BarbarianKingGladiatorSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,,"sc3d/barbking_default_anim_walk.scw",,"true",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_default_anim_idle1.scw",,"true",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,,
,"attack",,,,"sc3d/barbking_default_anim_attack1.scw",25,"false",,,,50,"true",,,,,,
,,,,,"sc3d/barbking_default_anim_attack2.scw",18,"false",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_default_anim_cheer1.scw",,"false",,"true",,50,,,,,,,
,"die",,,,"sc3d/barbking_default_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,,,
,"menu",,,90,"sc3d/barbking_default_anim_menu1.scw",,"true",,,,,,,,,,,
,"wardrobe",,,90,"sc3d/barbking_default_anim_menu1.scw",,"true",,,,,,,,,,,
"BarbarianKingPekkaSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,,"sc3d/barbking_default_anim_walk.scw",,"true",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_default_anim_idle1.scw",,"true",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_default_anim_sleep1.scw",,"true",,"true",,,,,,,,,
,"attack",,,,"sc3d/barbking_default_anim_attack1.scw",25,"false",,,,50,"true",,,,,,
,,,,,"sc3d/barbking_default_anim_attack2.scw",18,"false",,,,50,,,,,,,
,"celebrate",,,,"sc3d/barbking_default_anim_cheer1.scw",,"false",,"true",,50,,,,,,,
,"die",,,,"sc3d/barbking_default_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,,,
,"menu",,,90,"sc3d/barbking_default_anim_menu1.scw",,"true",,,,,,,,,,,
,"wardrobe",,,90,"sc3d/barbking_default_anim_menu1.scw",,"true",,,,,,,,,,,
"ArcherQueenDefaultSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,,"sc3d/archerqueen_default_anim_walk.scw",,"true",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_default_anim_idle1.scw",,"true",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_default_anim_sleep1.scw",,"true",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_default_anim_sleep1.scw",,"true",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_default_anim_attack1.scw",2,"false",,,,50,"true",,,,,,
,"celebrate",,,,"sc3d/archerqueen_default_anim_cheer2.scw",,"false",,"true",,50,,,,,,,
,"die",,,,"sc3d/archerqueen_default_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,,,
,"menu",,,52,"sc3d/archerqueen_default_anim_menu1.scw",,"true",,,,,,,,,,,
,"wardrobe",,,52,"sc3d/archerqueen_default_anim_menu1.scw",,"true",,,,,,,,,,,
"ArcherQueenGladiatorSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast",,,,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean",,,,,,
,"walk",,,,"sc3d/archerqueen_gladiator_anim_walk1_dl_opt.scw",,"true",,,,50,,,,,,,
,"idle",,,,"sc3d/archerqueen_gladiator_anim_idle1_dl_opt.scw",,"true",,,,50,,,,,,,
,"sleep",,,,"sc3d/archerqueen_gladiator_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,,
,"upgrade",,,,"sc3d/archerqueen_gladiator_anim_sleep1_dl_opt.scw",,"true",,,,,,,,,,,
,"attack",,,,"sc3d/archerqueen_gladiator_anim_attack1_dl_opt.scw",2,"false",,,,50,"true",,,,,,
,"celebrate",,,,"sc3d/archerqueen_gladiator_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,,,,,
,"die",,,,"sc3d/archerqueen_gladiator_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,,,,,
,"menu",,,140,"sc3d/archerqueen_gladiator_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,,
,"wardrobe",,,140,"sc3d/archerqueen_gladiator_anim_menu1_dl_opt.scw",,"true",,,,,,,,,,,
"HogRiderGlider_lvl1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
,"walk","true",,,"hogglider_lvl1_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,"idle","true",1,,"hogglider_lvl1_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,,"true",1,,"hogglider_lvl1_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,"attack","true",1,10,"hogglider_lvl1_fly1","false","true",,,"sc/characters.sc",,,,,,,,
,"celebrate","true",4,,"hogglider_lvl1_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,,"true",1,,"hogglider_lvl1_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,"die","false",1,,"hogglider_die","false","true",,,"sc/characters.sc",,,,,,,,
"HogRiderGlider_lvl2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
,"walk","true",,,"hogglider_lvl2_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,"idle","true",1,,"hogglider_lvl2_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,,"true",1,,"hogglider_lvl2_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,"attack","true",1,10,"hogglider_lvl2_fly1","false","true",,,"sc/characters.sc",,,,,,,,
,"celebrate","true",4,,"hogglider_lvl2_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,,"true",1,,"hogglider_lvl2_fly1","true","true",,,"sc/characters.sc",,,,,,,,
,"die","false",1,,"hogglider_die","false","true",,,"sc/characters.sc",,,,,,,,
"HogRiderGlider_lvl3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
