"Name","TaskType","ProgressType","Set","TID","InfoTID","IconSWF","IconExportName","Score","DurationMinutes","Quantity","Quantity2","Data1","Data2","SelectionWeight","ReviveCost","Disabled"
"WinBattlesUsingSpellRage_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGE","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_rage",150,180,1,1,"Haste",,75,5,
"WinBattlesUsingSpellSkeleton_","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SKELETON","TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","sc/ui.sc","icon_spell_skeleton",150,180,1,1,"SpawnSkele",,20,5,
"UseArchers_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_ARCHERS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_archer",150,180,1,1,"Archer",,50,5,
"UseBabyDragons_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_BABYDRAGONS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_babydragon",150,180,1,1,"BabyDragon",,50,5,
"UseBarbarians_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_BARBARIANS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_barbarian",150,180,1,1,"Barbarian",,50,5,
"UseBowlers_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_BOWLERS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_troll",150,180,1,1,"Bowler",,30,5,
"UseDragons_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_DRAGONS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_dragon",150,180,1,1,"Dragon",,50,5,
"UseDragonRiders_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_DRAGON_RIDERS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_dragon_rider",150,180,1,1,"Dragon Rider",,20,5,
"UseElectroDragon_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_ELECTRODRAGON","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_lightningDragon",150,180,1,1,"Electro Dragon",,50,5,
"UseGiants_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_GIANTS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_giant",150,180,1,1,"Giant",,50,5,
"UseGoblins_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_GOBLINS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_goblin",150,180,1,1,"Goblin",,50,5,
"UseGolems_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_GOLEMS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_golem",150,180,1,1,"Golem",,40,5,
"UseHeadhunters_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_HEADHUNTERS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_headhunter",150,180,1,1,"Headhunter",,20,5,
"UseHealers_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_HEALERS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_healer",150,180,1,1,"Healer",,50,5,
"UseHogRiders_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_HOGRIDERS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_boarRider",150,180,1,1,"Boar Rider",,50,5,
"UseIceGolems_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_ICEGOLEMS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_iceGolem",150,180,1,1,"Ice Golem",,30,5,
"UseLavaHounds_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_LAVAHOUNDS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_tiny",150,180,1,1,"AirDefenceSeeker",,30,5,
"UseLoons_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_LOONS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_balloon",150,180,1,1,"Balloon",,50,5,
"UseMiners_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_MINERS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_miner",150,180,1,1,"Miner",,50,5,
"UseMinions_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_MINIONS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_gargoyle",150,180,1,1,"Gargoyle",,50,5,
"UsePEKKAs_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_PEKKAS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_pekka",150,180,1,1,"PEKKA",,50,5,
"UseValkyries_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_VALKYRIES","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_warriorGirl",150,180,1,1,"Warrior Girl",,50,5,
"UseWallBreakers_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_WALLBREAKERS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_wallbreaker",150,180,1,1,"Wall Breaker",,50,5,
"UseWitches_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_WITCHES","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_witch",150,180,1,1,"Warlock",,40,5,
"UseWizards_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_WIZARDS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_wizard",150,180,1,1,"Wizard",,50,5,
"UseYetis_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_YETIS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_yeti",150,180,1,1,"Yeti",,30,5,
"UseBabyDragons2_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_BABYDRAGONS2","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_babydragon",100,180,1,1,"BabyDragon2",,60,5,
"UseBetaMinions_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_BETAMINIONS","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_glowing_minion",100,180,1,1,"Gargoyle2",,60,5,
"UseBombers_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_BOMBERS","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_bomber",100,180,1,1,"Bomber2",,60,5,
"UseBoxerGiants_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_BOXERGIANTS","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_boxergiant",100,180,1,1,"Giant2",,100,5,
"UseCannonCarts_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_CANNONCARTS","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_movingCannon",100,180,1,1,"Moving Cannon",,60,5,
"UseDropShips_","WinBattlesUsingTroop","Accumulative","Small","TID_CLANGAMES_TASK_USE_DROPSHIPS","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_skeletonBalloon",100,180,1,1,"Balloon2",,50,5,
"UseMegaPekkas_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_MEGAPEKKA","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_electric_pekka",100,180,1,1,"PEKKA2",,50,5,
"UseNightWitches_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_NIGHTWITCHES","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_nightwitch",100,180,1,1,"Dark Witch",,50,5,
"UseRagedBarbarians_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_RAGEDBARBARIANS","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_raged_barbarian",100,180,1,1,"Barbarian2",,100,5,
"UseSneakyArchers_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SNEAKYARCHERS","TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","sc/ui.sc","icon_unit_stealthy_archer",100,180,1,1,"Archer2",,100,5,
"UseSiegeBarracks_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SIEGE_BARRACKS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_siege_machine_carrier",200,180,1,1,"Siege Machine Carrier",,50,10,
"UseSiegeLogLauncher_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_LOG_LAUNCHER","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_siege_machine_LogLauncher",200,180,1,1,"Siege Log Launcher",,40,10,
"UseSiegeRams_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SIEGERAMS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_siege_machine_ram",200,180,1,1,"Siege Machine Ram",,80,10,
"UseSiegeSlammer_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SIEGE_SLAMMER","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_siege_machine_balloon",200,180,1,1,"Siege Bowler Balloon",,60,10,
"UseSiegeZeppelins_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SIEGEZEPPELINS","TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","sc/ui.sc","icon_unit_siege_machine_flyer",200,180,1,1,"Siege Machine Flyer",,70,10,
"DeploySuperTroops_","DeploySuperTroopHousingSpace","Accumulative","Regular","TID_BATTLEPASS_TASK_DEPLOY_SUPER_TROOPS","TID_BATTLEPASS_TASK_INFO_DEPLOY_SUPER_TROOPS","sc/ui.sc","Deploy_Super_Troops_Icon",500,480,100,,,,50,10,
"UseRocketBalloons_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_ROCKET_BALLOONS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_balloon",1500,1440,5,1,"HastyBalloon",,10,20,
"UseSneakyGoblins_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SNEAKY_GOBLINS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_goblin",1500,1440,5,1,"EliteGoblin",,10,20,
"UseSuperBarbarians_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SUPER_BARBARIANS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_barbarian",1500,1440,5,1,"EliteBarbarian",,10,20,
"UseSuperGiants_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SUPER_GIANTS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_giant",1500,1440,5,1,"EliteGiant",,10,20,
"UseSuperMinions_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SUPER_MINIONS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_minion",1500,1440,5,1,"Super Minion",,10,20,
"UseSuperValkyries_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SUPER_VALKYRIES","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_valkyrie",1500,1440,5,1,"EliteValkyrie",,10,20,
"UseSuperWallBreakers_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SUPER_WALL_BREAKERS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_wallbreaker",1500,1440,5,1,"EliteWallBreaker",,10,20,
"UseSuperWitches_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SUPER_WITCHES","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_witch",1500,1440,5,1,"Head Witch",,10,20,
"UseSuperWizards_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SUPER_WIZARDS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_wizard",1500,1440,5,1,"Super Wizard",,10,20,
"UseIceHounds_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_ICE_HOUNDS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_icehound",1500,1440,5,1,"Ice Hound",,10,20,
"UseInfernoDragons_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_INFERNO_DRAGONS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_infernodragon",1500,1440,5,1,"InfernoDragon",,10,20,
"UseMagicArchers_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_MAGIC_ARCHERS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_archer",1500,1440,5,1,"EliteArcher",,10,20,
"UseSuperBowlers_","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_BOWLERS","TID_CLANGAMES_TASK_USESUPERTROOP","sc/ui.sc","icon_unit_elite_bowler",1500,1440,5,1,"Super Bowler",,10,20,
