"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","MaxCount","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","LowEndSound","LowEndVolume","LowEndMinPitch","LowEndMaxPitch","SoundDelay","StopSound","PitchIncrease","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale"
"Jump deploy top lvl1",,,"jump_deploy_range_anim_lvl1",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"jump_glowGreen_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls2_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls3_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls4_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls5_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls6_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_ring_lightrays_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jump deploy top lvl2",,,"jump_deploy_range_anim_lvl2",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"jump_glowGreen_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls2_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls3_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls4_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls5_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls6_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_ring_lightrays_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jump deploy top lvl3",,,"jump_deploy_range_anim_lvl3",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"jump_glowGreen_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls2_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls3_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls4_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls5_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls6_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_ring_lightrays_lvl3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jump deploy top lvl4",,,"jump_deploy_range_anim_lvl4",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"jump_glowGreen_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls2_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls3_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls4_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls5_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_balls6_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"jump_ring_lightrays_lvl4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jump predeploy",,,"jump_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/magic_bottle_fall_05.ogg",80,95,95,"sfx/elixir_collect_02.ogg",40,140,140,0,"false",0,"false",,0,0,0,100,100
"King Ability Effect",,,"rage_kingFlames",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/barb_king_rage_fist_01.ogg",90,100,100,"sfx/barb_king_rage_fist_01.ogg",90,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"king_glowPurple",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"king_rangeRingOutter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laboratory Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/observatory_pickup_01.ogg",80,100,100,"sfx/wall_pickup_01.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Laboratory Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/observatory_place_01.ogg",80,100,100,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Large AirTrap Explosion",,,"large_airTrap_smoke2",,0,"Top",50,500,"true","true","false","false","false","false","false","false","false",0,0,"sfx/cannon_fire3.ogg",80,95,105,"sfx/mortar_hit_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"small_airTrap_Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"AirDefence3_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"large_airTrap_explosion1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"large_airTrap_verticalLight",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_fireExplosion3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"large_airTrap_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"large_airTrap_forceUp",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"large_airTrap_forceDown",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laser Owl Attack",,,"eowl_attack_02",,0,"Top",0,0,"false","true","false","false","false","false","true","false","true",10,0,"sfx/clash_pet_owl_atk_01.ogg",90,95,105,"sfx/clash_pet_owl_atk_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Laser Owl Deploy",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_pet_owl_dep_01.ogg",90,95,105,"sfx/clash_pet_owl_dep_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Laser Owl Die",,,"Dsplat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/clash_pet_owl_die_01.ogg",90,95,105,"sfx/clash_pet_owl_die_01.ogg",90,95,105,0,"false",0,"false",,0,0,0,100,100
"Lavalauncher Attack",,,"Mortar_flash",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/lava_launcher_atk_01.ogg",70,95,105,"sfx/mortar_fire_02_with_fall.ogg",70,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Mortar_smoke2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mortar_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mortar_fireBalls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mortar_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"League_Bonus",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/league_bonus.ogg",100,100,100,"sfx/league_bonus.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"League_Demote",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/league_demote.ogg",90,75,75,"sfx/league_demote.ogg",70,75,75,0,"false",0,"false",,0,0,0,100,100
"League_Legend_End",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/leg_league_over_01.ogg",80,100,100,"sfx/league_promote.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"League_Legend_Promote",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/leg_league_01.ogg",80,100,100,"sfx/league_promote.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"League_Promote",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/league_promote.ogg",90,75,75,"sfx/league_promote.ogg",70,75,75,0,"false",0,"false",,0,0,0,100,100
"Lightning Spell",,,"LightningSky",,0,"Objects",0,0,"false","true","false","false","false","false","true","false","false",10,0,"sfx/tesla_zap_01.ogg",80,100,120,"sfx/tesla_zap_01.ogg",50,100,120,0,"false",0,"false",,0,0,0,100,100
"Lightning Spell Hit",,,"bomb_crater_small",,0,"Top",70,1000,"true","true","false","false","false","false","false","false","false",5,0,"sfx/lightning_amb_01.ogg",70,95,105,"sfx/mortar_hit_01.ogg",80,60,80,0,"false",0,"false",,0,0,0,100,100
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Super_Bomb",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lightning Spell Hit Halloween",,,"bomb_crater_small",,0,"Top",100,1000,"true","true","false","false","false","false","false","false","false",5,0,"sfx/lightning_amb_01.ogg",70,95,105,"sfx/mortar_hit_01.ogg",80,60,80,0,"false",0,"false",,0,0,0,100,100
,,,"Ring_blue",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_1_small_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_hit_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_hit_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Super_Bomb_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"batcloud",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lightning area",,,"Lightning_area_effect1",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bottle_break_04_lightning_01.ogg",80,100,100,"sfx/barb_deploy_11.ogg",50,80,90,0,"false",0,"false",,0,0,0,100,100
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_effect2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_effect3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_effect4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_effect5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_areaTesla_effect1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lightning area Halloween",,,"Lightning_area_halloween_effect1",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bottle_break_04_lightning_01.ogg",80,100,100,"sfx/barb_deploy_11.ogg",50,80,90,0,"false",0,"false",,0,0,0,100,100
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_halloween_effect2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_halloween_effect3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_halloween_effect4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_halloween_effect5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_areaTesla_effect1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lightning area small",,,"Lightning_area_effect1",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bottle_break_04_lightning_01.ogg",80,100,100,"sfx/barb_deploy_11.ogg",50,80,90,0,"false",0,"false",,0,0,0,100,100
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_effect2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_effect3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_ring_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_effect4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_area_effect5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Lightning_areaTesla_effect1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lightning predeploy",,,"lightning_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/magic_bottle_fall_05.ogg",80,95,95,"sfx/elixir_collect_02.ogg",50,140,140,0,"false",0,"false",,0,0,0,100,100
"Log Die",,,"Battle Ram Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Log Siege Attack",,,"Ram_Dust1",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",6,0,"sfx/log_siege_atk_01.ogg",80,98,102,"sfx/log_siege_atk_01.ogg",80,98,102,0,"false",0,"false",,0,0,0,100,100
,,,"Stone debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Log Siege Deploy",,,"Deploy",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/log_siege_deploy_01.ogg",90,98,102,"sfx/log_siege_deploy_01.ogg",90,98,102,0,"false",0,"false",,0,0,0,100,100
"Lose Hp",,,"LoseHP_burn",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_tower_hit_01.ogg",40,95,105,"sfx/mortar_hit_01.ogg",60,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"LoseHP_fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"LoseHP_hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mega Tesla Hit",,,"Tesla_spark_1",,0,"Top",0,0,"false","false","false","true","false","false","false","false","false",0,0,"sfx/tesla_zap_03.ogg",20,50,70,"sfx/tesla_zap_03.ogg",30,50,70,0,"false",0,"false",,0,0,0,100,100
,,,"Tesla_spark_2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceWizard_Freeze_glow_blue_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ring_blue",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3_green",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceWizard_Freeze_glow_blue_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"IceWizard_Freeze_glow_blue_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Tesla_spark_1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Tesla_spark_2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MegaDragon Attack",,,"megaDragonFire",,0,"Top",0,0,"false","true","false","false","true","true","false","false","false",0,0,"sfx/dragon_attack_01.ogg",70,95,105,"sfx/dragon_attack_01.ogg",60,95,105,0,"false",0,"false","boss_attack_pivot",0,0,0,100,100
,,,"megaDragonFireAdd",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"megaDragonSpark",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"megaDragonFireAddStart",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MegaTesla Attack_1",,,"MegaLightning_1",,0,"Top",0,0,"false","true","false","false","false","false","true","false","true",50,0,"sfx/tesla_zap_01.ogg",40,90,110,"sfx/tesla_zap_01.ogg",40,90,110,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/tesla_zap_03.ogg",40,100,120,,,,,,,,,,,,,,
"MegaTesla Attack_1_chain",,,"MegaLightning_1_chain",,0,"Top",0,0,"false","true","false","false","false","false","true","false","true",50,0,"sfx/tesla_zap_01.ogg",40,90,110,"sfx/tesla_zap_01.ogg",40,90,110,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/tesla_zap_03.ogg",40,100,120,,,,,,,,,,,,,,
"Miner Appear",,,"miner_surface",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/miner_dig_down_01.ogg",60,90,110,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"miner_surface2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"miner_deploy_dig",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"miner_deploy_dig_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Miner Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,40,90,110,0,"false",0,"false",,0,0,0,100,100
"Miner Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/miner_dig_oneshot_01.ogg",40,100,100,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Miner Die",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/miner_death_02.ogg",80,95,100,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Miner Hide",,,"miner_deploy_dig",,1550,"Objects",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/miner_dig_oneshot_01.ogg",100,100,100,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"miner_deploy_dig_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Miner Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",150,0,"sfx/miner_atk_clash_01.ogg",40,90,110,"sfx/barbarian_hit_stuff2.ogg",40,90,110,0,"false",0,"false",,0,0,0,100,100
,,,"Cannon",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Miner Move",,,"miner_deploy_dig",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",150,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"miner_deploy_dig_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Miner_travel_particles2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mortar Attack",,,"Mortar_flash",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mortar_fire_02_with_fall.ogg",70,95,105,"sfx/mortar_fire_02_with_fall.ogg",70,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Mortar_smoke2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mortar_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mortar_fireBalls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mortar_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mortar Hit",,,"MortarHit",,0,"Top",80,850,"true","false","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",90,95,105,"sfx/mortar_hit_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mortar Hit lvl6",,,"bomb_crater_small",,0,"Objects",30,850,"true","false","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",80,95,105,"sfx/mortar_hit_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mortar Hit lvl8",,,"bomb_crater_small",,0,"Objects",30,850,"true","false","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",80,95,105,"sfx/mortar_hit_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl8",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mortar Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/mortar_pickup_01.ogg",80,100,100,"sfx/wall_pickup_01.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Mortar Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/mortar_place_02.ogg",80,100,100,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moving",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/moving_07.ogg",50,110,115,"sfx/moving_07.ogg",40,110,115,0,"false",0,"false",,0,0,0,100,100
